DATE,SITE,SECCHI,TYPE,MODEL,MONTH,decimaldate
2021-06-14,1,NA,S2A,0,6,2021.45
2021-06-14,2,NA,S2A,0,6,2021.45
2021-06-14,3,NA,S2A,0,6,2021.45
2021-06-24,1,NA,S2A,0,6,2021.48
2021-06-24,2,NA,S2A,0,6,2021.48
2021-06-24,3,NA,S2A,0,6,2021.48
2021-07-01,1,NA,S2A,0,7,2021.50
2021-07-01,3,NA,S2A,0,7,2021.50
2021-07-01,2,1.485932311,S2A,0,7,2021.50
2021-07-04,1,NA,S2A,0,7,2021.51
2021-07-04,2,NA,S2A,0,7,2021.51
2021-07-04,3,NA,S2A,0,7,2021.51
2021-07-11,1,NA,S2A,0,7,2021.53
2021-07-11,2,1.570671124,S2A,0,7,2021.53
2021-07-11,3,1.36397052,S2A,0,7,2021.53
2021-07-14,1,NA,S2A,0,7,2021.54
2021-07-14,2,NA,S2A,0,7,2021.54
2021-07-14,3,NA,S2A,0,7,2021.54
2021-07-14,1,NA,S2A,0,7,2021.54
2021-07-14,2,NA,S2A,0,7,2021.54
2021-07-14,3,NA,S2A,0,7,2021.54
2021-07-21,1,NA,S2A,0,7,2021.56
2021-07-21,3,NA,S2A,0,7,2021.56
2021-07-21,2,1.682213468,S2A,0,7,2021.56
2021-07-24,1,NA,S2A,0,7,2021.56
2021-07-24,2,NA,S2A,0,7,2021.56
2021-07-24,3,NA,S2A,0,7,2021.56
2021-08-10,1,NA,S2A,0,8,2021.61
2021-08-10,2,2.595438512,S2A,0,8,2021.61
2021-08-10,3,2.111735969,S2A,0,8,2021.61
2021-08-13,1,NA,S2A,0,8,2021.62
2021-08-13,2,NA,S2A,0,8,2021.62
2021-08-13,3,NA,S2A,0,8,2021.62
2021-08-23,1,NA,S2A,0,8,2021.65
2021-08-23,2,NA,S2A,0,8,2021.65
2021-08-23,3,NA,S2A,0,8,2021.65
2021-08-30,1,NA,S2A,0,8,2021.66
2021-08-30,3,NA,S2A,0,8,2021.66
2021-08-30,2,4.286703298,S2A,0,8,2021.66
2021-09-02,2,NA,S2A,0,9,2021.67
2021-09-02,3,NA,S2A,0,9,2021.67
2021-09-02,1,0.941392656,S2A,0,9,2021.67
2021-09-12,1,NA,S2A,0,9,2021.70
2021-09-12,2,NA,S2A,0,9,2021.70
2021-09-12,3,NA,S2A,0,9,2021.70
2021-09-19,1,NA,S2A,0,9,2021.72
2021-09-19,2,1.492881013,S2A,0,9,2021.72
2021-09-19,3,1.244691249,S2A,0,9,2021.72
2021-09-22,1,NA,S2A,0,9,2021.73
2021-09-22,2,NA,S2A,0,9,2021.73
2021-09-22,3,NA,S2A,0,9,2021.73
2021-09-29,1,NA,S2A,0,9,2021.75
2021-09-29,2,NA,S2A,0,9,2021.75
2021-09-29,3,NA,S2A,0,9,2021.75
2021-10-02,1,NA,S2A,0,10,2021.75
2021-10-02,2,3.051261356,S2A,0,10,2021.75
2021-10-02,3,2.171896659,S2A,0,10,2021.75
2021-10-12,1,NA,S2A,0,10,2021.78
2021-10-12,2,NA,S2A,0,10,2021.78
2021-10-12,3,NA,S2A,0,10,2021.78
2021-10-19,1,NA,S2A,0,10,2021.80
2021-10-19,3,2.231276362,S2A,0,10,2021.80
2021-10-19,2,2.20848786,S2A,0,10,2021.80
2021-10-22,1,NA,S2A,0,10,2021.81
2021-10-22,2,NA,S2A,0,10,2021.81
2021-10-22,3,NA,S2A,0,10,2021.81
2021-11-01,1,NA,S2A,0,11,2021.84
2021-11-01,2,1.807374026,S2A,0,11,2021.84
2021-11-01,3,1.794759463,S2A,0,11,2021.84
2021-11-11,1,NA,S2A,0,11,2021.86
2021-11-11,3,1.668720021,S2A,0,11,2021.86
2021-11-11,2,1.417696313,S2A,0,11,2021.86
2021-11-18,1,NA,S2A,0,11,2021.88
2021-11-18,3,2.684615316,S2A,0,11,2021.88
2021-11-18,2,1.503741925,S2A,0,11,2021.88
2021-11-21,1,NA,S2A,0,11,2021.89
2021-11-21,2,NA,S2A,0,11,2021.89
2021-11-21,3,NA,S2A,0,11,2021.89
2021-11-28,1,NA,S2A,0,11,2021.91
2021-11-28,3,3.372817347,S2A,0,11,2021.91
2021-11-28,2,1.771800829,S2A,0,11,2021.91
2021-12-01,1,NA,S2A,0,12,2021.92
2021-12-01,3,2.356642656,S2A,0,12,2021.92
2021-12-01,2,2.218909745,S2A,0,12,2021.92
2021-12-28,1,NA,S2A,0,12,2021.99
2021-12-28,2,NA,S2A,0,12,2021.99
2021-12-28,3,NA,S2A,0,12,2021.99
2021-12-28,1,NA,S2A,0,12,2021.99
2021-12-28,2,NA,S2A,0,12,2021.99
2021-12-28,3,NA,S2A,0,12,2021.99
2021-12-31,1,NA,S2A,0,12,2022.00
2021-12-31,2,NA,S2A,0,12,2022.00
2021-12-31,3,NA,S2A,0,12,2022.00
2022-03-01,1,NA,S2A,0,3,2022.17
2022-03-01,2,NA,S2A,0,3,2022.17
2022-03-01,3,NA,S2A,0,3,2022.17
